"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"出戲",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"到場",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"前往",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"剛出道",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"勾起",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0,0,0,0,0,0,0,0,0.00468622549113877
"卡",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"反對",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"反白",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029673590504451,0,0,0,0.00535714285714286,0,0,0,0,0,0.00392156862745098
"各位",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"呼喊",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"哩",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"坐",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0.00439333639794259,0,0,0,0,0,0,0,0
"多一點",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0,0,0,0,0,0.00374213204668179,0,0,0
"多作",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"夠",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"大大",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029673590504451,0,0,0,0,0,0,0,0.00368550368550369,0.00457317073170732,0
"大川",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"大鬧",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"奇怪",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00907015331497756,0,0,0,0,0,0,0,0,0,0
"女婿",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"好換個",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"始作俑者",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"媽愛彈",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"完話",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"小小",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"小星星",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0,0,0,0,0,0,0.0220206541813339,0,0
"就連",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0,0,0,0,0.00373045005277956,0,0,0,0
"岳母",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"岳父",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"幅度",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"幢",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"幾樓",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"心有",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"忍著",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"怨恨",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"意圖",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"意象",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"我要",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"戚戚焉",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"手掌",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"打個",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0,0,0,0,0,0,0.00440413083626678,0,0
"打扮",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"拉個",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"挑得",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"接聽",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"換",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"擁有",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"收穫",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0.00452646780394085,0,0,0,0,0,0,0,0,0
"改天",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"新鮮感",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"旅程",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"景",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"最強",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"有太大",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"本月份",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"棚",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"槽",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00907015331497756,0,0,0,0,0,0,0,0,0,0
"樂",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"歐哩",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"沒劇",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"溺水",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00907015331497756,0,0,0,0,0,0,0,0,0,0
"滑水",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"無人",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"燦",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"爸爸",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"獨自一人",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"男子",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"的愛",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"看集",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"眼熟",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"眼看",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"確性",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"神情",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"神薰",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"禁止",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"笑點",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0,0,0,0,0,0,0,0,0.00468622549113877
"第十二",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00907015331497756,0,0,0,0,0,0,0,0,0,0
"節拍器",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0,0,0,0.00770959677574442,0,0,0,0,0
"精良",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"糖",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"約",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"純腦",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"給他",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0,0,0,0,0,0.00374213204668179,0,0,0
"經典",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"線慎",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"緣故",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"老爸",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"聽不見",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0,0,0,0,0,0.00374213204668179,0,0,0
"肩膀",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"萌生",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"著的",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"蘋果",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"覺",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"觀點",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"誤解",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"誤這一話",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"警報",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"貫徹",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"走上台",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"走路",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"跩",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"踏入",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"透再",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"這算",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"違反",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"還想",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"那幕",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0,0,0,0,0,0,0,0.00546488186085542,0
"那時",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"鄰邊",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"配著",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"閃閃",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"開場",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"阿開勳",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"阿阿阿",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0.00452646780394085,0,0,0,0,0,0,0,0,0
"附近",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"隔壁",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0,0,0,0.00770959677574442,0,0,0,0,0
"雙載",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0,0,0,0,0,0,0.00440413083626678,0,0
"需",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"飛撲",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"高中生",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453507665748878,0,0,0,0,0,0,0,0,0,0
"max",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"xddd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452646780394085,0,0,0,0,0,0,0,0,0.00468622549113877
"・",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115781881331342,0,0,0,0,0,0,0,0,0
"一套",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452646780394085,0,0.00358496250072116,0,0,0,0,0,0,0
"一股",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452646780394085,0.00439333639794259,0,0,0,0,0,0,0,0
"上半",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"下半季",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"中野",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"主評",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452646780394085,0,0,0,0,0,0,0,0.00546488186085542,0
"之外",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"充滿希望",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"兩字",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"凡人",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"利沙",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"刷",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"刷掉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"助陣",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"原罪",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"去世",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"參加",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00652768308262918,0,0.00258496250072116,0,0.00555905914133582,0.00268986732645282,0,0,0,0
"吊人",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"名子",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"周圍",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452646780394085,0,0,0,0,0,0.00374213204668179,0,0,0
"命運",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"品質",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"喂",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"嗎當",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"嚇一跳",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"埋",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757575757575758,0,0,0,0,0,0.00313152400835073,0.00368550368550369,0,0
"太太",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452646780394085,0,0.00358496250072116,0,0,0,0,0,0,0
"女神",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"好感",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452646780394085,0,0,0,0,0,0,0,0,0.00468622549113877
"好美",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"季",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"守游擊",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"對啦",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"山下",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"崇",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452646780394085,0,0,0,0.00770959677574442,0,0,0,0,0
"布朗",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"廣連人妻",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"弘",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"彰子",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"往下",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"征服",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"想敗",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"感阿",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"我喜",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"扭曲",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"抽痛",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"拼盡",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"指導老師",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"捨棄",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"數倍",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"朝",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"本命",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"正篇",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"深胃",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"澎湃",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"灯",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"無意識",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"無論",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"無限",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452646780394085,0,0.00358496250072116,0,0,0,0,0,0,0
"燈光",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"片尾曲",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452646780394085,0,0,0,0,0,0,0,0.00546488186085542,0
"狩獵",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"番話",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"發光",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115781881331342,0,0,0,0,0,0,0,0,0
"的我",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"看錯",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"短暫",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115781881331342,0,0,0,0,0,0,0,0,0
"短短",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"種田",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326384154131459,0,0,0.00461600446557349,0,0,0,0,0.00394049161695298,0.00675807189731021
"第十一",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115781881331342,0,0,0,0,0,0,0,0,0
"算不算",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"組前",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"組團",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"罪魁禍首",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"美到",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"美呆",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"翻",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452646780394085,0,0,0,0,0,0,0.00440413083626678,0,0
"而逝",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"聯想",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378787878787879,0.00367647058823529,0,0,0,0,0.00313152400835073,0,0,0
"臨",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"自責",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115781881331342,0,0,0,0,0,0,0,0,0
"若有所思",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"藥怒",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"蟑螂",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"說不出來",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"贖罪",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"跪",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"輕易",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"這件",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"這梗",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"連接",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"還被",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452646780394085,0,0,0,0,0,0,0.00880826167253355,0,0
"配色",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"配音",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"間接",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"隨",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578909406656712,0,0,0,0,0,0,0,0,0
"ntr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011237653188042,0,0,0,0,0,0,0,0
"ntrntr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561882659402102,0,0,0,0,0,0,0,0
"一幅",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561882659402102,0,0,0,0,0,0,0,0
"一打",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561882659402102,0,0,0,0,0,0,0,0
"一點一點",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561882659402102,0,0,0,0,0,0,0,0
"下場",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561882659402102,0,0,0,0,0,0,0,0
"之淚",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011237653188042,0,0,0,0,0,0,0,0
"井川繪",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561882659402102,0,0,0,0,0,0,0,0
"交織",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561882659402102,0,0,0,0,0,0,0,0
